GeneLabel,EmpiricalSpearman,SA_CorrectedPval,FDRandSA_Corrected
UBE2Z,-0.4451860744297718,0.055,0.2941549777625727
UBE3A,-0.4984873949579831,0.039,0.27475754844524564
UBE3B,0.1074189675870348,0.604,0.7403427944174377
UBE3C,0.3413685474189675,0.043,0.2806759916492693
UBE3D,-0.5487154861944777,0.001,0.21415068493150685
UBE4A,0.3538535414165666,0.047,0.28534019417475726
UBE4B,0.5053061224489795,0.005,0.23332835820895523
UBFD1,-0.0286674669867947,0.906,0.9437298773987207
UBIAD1,-0.3046818727490996,0.113,0.3538719951923077
UBL3,0.3748859543817526,0.069,0.30996465517241384
UBL4A,0.3072749099639856,0.136,0.3751699311805188
UBL5,-0.5569747899159664,0.014,0.2450862262038074
UBL7,0.1014645858343337,0.634,0.7612967201782012
UBL7-AS1,0.2341896758703481,0.263,0.47807895348837215
UBLCP1,0.3754621848739495,0.053,0.2918453680873547
UBN1,0.4547899159663865,0.108,0.34926851468762926
UBN2,0.4867707082833132,0.025,0.26496610169491525
UBOX5,0.2063385354141657,0.261,0.4772737162241198
UBP1,0.3114045618247298,0.307,0.5121471561199444
UBQLN1,-0.0178151260504201,0.911,0.9472969934814421
UBQLN2,-0.0999279711884753,0.737,0.8335639560121546
UBQLN4,0.2269867947178871,0.435,0.6139166741897626
UBR1,-0.006578631452581,0.973,0.9861844528008299
UBR2,0.4315486194477791,0.046,0.28534019417475726
UBR3,-0.1525570228091236,0.379,0.5689367198002689
UBR4,-0.4880192076830732,0.027,0.2659678638941399
UBR5,0.3732533013205282,0.187,0.4178034872088038
UBR7,-0.0808163265306122,0.706,0.8107020713970912
UBTD1,0.390828331332533,0.098,0.33894557522123897
UBTD2,0.1932773109243697,0.226,0.44773260676720317
UBTF,0.1201920768307323,0.652,0.7738168843000305
UBXN1,-0.473517406962785,0.008,0.23332835820895523
UBXN10,-0.1362304921968787,0.505,0.6672299695740365
UBXN11,-0.123937575030012,0.506,0.6680994932432432
UBXN2A,0.2900840336134453,0.236,0.45621219240756766
UBXN2B,-0.1093397358943577,0.581,0.7240731026785714
UBXN4,0.1423769507803121,0.526,0.6822333029121381
UBXN6,-0.4217527010804321,0.082,0.3250268762677485
