GeneLabel,EmpiricalSpearman,SA_CorrectedPval,FDRandSA_Corrected
ANXA7,0.0444177671068427,0.795,0.871606353881759
AOAH,-0.0981032412965186,0.615,0.7503547178646687
AOC2,0.0337575030012004,0.792,0.8694147882873394
AOC3,0.0275150060024009,0.868,0.9209613139676939
AP1AR,0.0679471788715486,0.575,0.7234587525150905
AP1B1,-0.0432653061224489,0.863,0.9179614206981017
AP1G1,0.0890756302521008,0.674,0.7913956737269041
AP1G2,0.4554621848739495,0.205,0.4313277254374158
AP1M1,-0.531812725090036,0.012,0.17647789275634995
AP1S1,-0.4681392557022809,0.012,0.17647789275634995
AP1S2,0.1087635054021608,0.676,0.7929102641056424
AP1S3,0.3727731092436974,0.228,0.4513516525262758
AP2A1,-0.0496998799519807,0.814,0.8848662818997288
AP2A2,-0.5078991596638656,0.093,0.3194614370468029
AP2B1,-0.428859543817527,0.031,0.22752253521126758
AP2M1,-0.5483313325330132,0.041,0.24881715838509316
AP2S1,-0.5878991596638654,0.034,0.23404755614266845
AP3B1,-0.5269147659063625,0.049,0.26224477918521055
AP3B2,-0.4294357743097239,0.093,0.3194614370468029
AP3D1,-0.3166866746698679,0.044,0.2541012190616919
AP3M1,-0.415126050420168,0.012,0.17647789275634995
AP3M2,-0.5185594237695077,0.128,0.3567523622749153
AP3S1,-0.4755342136854741,0.1,0.32636743215031316
AP4B1,0.5048259303721488,0.055,0.2721794871794872
AP4E1,0.5248979591836734,0.017,0.19342139737991265
AP4M1,-0.0434573829531812,0.814,0.8848662818997288
AP4S1,0.1063625450180072,0.585,0.7299309601724
AP5B1,0.5490996398559423,0.138,0.3673967983651226
AP5M1,0.4363505402160864,0.055,0.2721794871794872
AP5S1,-0.3457863145258103,0.182,0.4102084775086505
AP5Z1,0.2171908763505401,0.299,0.5112399650005468
APAF1,-0.3013205282112844,0.265,0.4819386924150768
APBA1,-0.3917887154861945,0.053,0.26848639014906023
APBA2,0.2727010804321728,0.389,0.5819922480620155
APBA3,0.3670108043217286,0.046,0.2582111310592459
APBB1,-0.4285714285714285,0.24,0.4620591133004926
APBB1IP,-0.6237214885954381,0.008,0.16586737400530505
APBB2,-0.2173829531812725,0.387,0.5803886224098235
APBB3,-0.0293397358943577,0.903,0.9426147836538462
APC,-0.0801440576230492,0.459,0.6361864526997074
APC2,0.4254981992797118,0.008,0.16586737400530505
APCDD1,-0.6095078031212485,0.009,0.17012938331318017
APCDD1L,0.0221368547418967,0.873,0.9240712979890311
APCS,0.2356302521008403,0.16,0.3897896213183731
APEH,-0.5609123649459784,0.102,0.32884429779335944
APEX1,-0.4122448979591836,0.069,0.2912981366459627
APEX2,-0.2103721488595438,0.505,0.6708586845683209
APH1A,-0.187611044417767,0.42,0.6050926181918717
APH1B,-0.2657863145258103,0.314,0.5248890076988879
API5,0.5284513805522209,0.012,0.17647789275634995
APIP,0.516062424969988,0.011,0.17387563195146613
APLN,-0.4184873949579831,0.175,0.404461117681845
APLNR,-0.3814165666266506,0.253,0.47265164913957936
APLP1,-0.2801920768307323,0.091,0.31747444766793126
APLP2,0.0970468187274909,0.491,0.6609095057688996
APMAP,-0.3406962785114045,0.017,0.19342139737991265
APOA1,0.0915726290516206,0.453,0.6311719251336898
APOC1,-0.6445618247298919,0.005,0.152666015625
APOD,-0.1905882352941176,0.467,0.6422636579572446
APOE,-0.6511884753901561,0.0,0.0
APOL1,0.2429291716686674,0.234,0.45726525
APOL2,0.3160144057623049,0.301,0.5134242225859247
APOL3,0.0300120048019207,0.883,0.9303099474322686
APOL4,0.0545978391356542,0.725,0.8259072360271078
APOL5,0.1707082833133253,0.231,0.45401345235101837
APOL6,-0.2527250900360144,0.105,0.3316090909090909
APOLD1,0.1541896758703481,0.566,0.7172147199481235
APOM,-0.6297719087635053,0.022,0.20983892617449665
APOO,0.0907082833133253,0.756,0.8461159793814433
APOOL,-0.2761584633853541,0.162,0.39112679536679534
APOPT1,-0.5022328931572628,0.016,0.18977845220030348
APP,-0.0742857142857142,0.777,0.8597707389580974
APPBP2,0.409171668667467,0.116,0.34469264398403343
APPL1,0.3263865546218487,0.291,0.5041785437216003
APPL2,-0.045282112845138,0.861,0.9167072805285023
APRT,-0.6491716686674669,0.042,0.24974743248383416
APTR,-0.5404561824729891,0.049,0.26224477918521055
APTX,-0.5042496998799519,0.076,0.29942237903225805
AQP1,-0.3145738295318127,0.328,0.5364184538131604
AQP11,-0.019735894357743,0.954,0.9741268451992161
AQP2,0.1643697478991596,0.154,0.3843362068965517
AQP4,-0.536422569027611,0.014,0.18469367088607594
