GeneLabel,EmpiricalSpearman,SA_CorrectedPval,FDRandSA_Corrected
SLAMF8,-0.0031212484993997,0.983,0.9930364458804524
SLAMF9,-0.1363265306122449,0.449,0.7458524067580491
SLBP,0.2391836734693877,0.198,0.6317008163265306
SLC10A3,0.1752220888355342,0.219,0.641146499168668
SLC10A4,0.2313085234093637,0.218,0.6409618205755125
SLC10A7,-0.2193997599039615,0.374,0.7086101078657133
SLC11A2,-0.2561824729891956,0.245,0.6487271341463414
SLC12A2,0.0383673469387755,0.827,0.9263087339686179
SLC12A4,0.276734693877551,0.191,0.6304932781799379
SLC12A5,-0.4976230492196878,0.101,0.6073930592229347
SLC12A6,-0.3470348139255702,0.144,0.6192083333333332
SLC12A7,0.0002400960384153,1.0,1.0
SLC12A8,-0.1985594237695078,0.416,0.7312039577243085
SLC12A9,-0.0359663865546218,0.822,0.923620067562711
SLC13A3,0.2021128451380552,0.22,0.641146499168668
SLC13A5,-0.0529651860744297,0.719,0.8727484276729559
SLC14A1,0.1690756302521008,0.444,0.7428351883561644
SLC15A2,0.1507322929171669,0.42,0.7336156424581006
SLC15A3,0.2862424969987995,0.33,0.6872789215035197
SLC15A4,-0.270204081632653,0.173,0.6279333642906896
SLC16A1,0.0202160864345738,0.863,0.9452307853990051
SLC16A11,0.2016326530612245,0.204,0.6353618160190325
SLC16A13,0.1155822328931572,0.582,0.8074552715654951
SLC16A14,-0.0454741896758703,0.816,0.9211819757365685
SLC16A2,0.4836974789915966,0.078,0.6073930592229347
SLC16A3,0.2028811524609844,0.331,0.6872789215035197
SLC16A5,0.0919567827130852,0.599,0.8164051438535309
SLC16A6,-0.513469387755102,0.042,0.6073930592229347
SLC16A7,-0.4454741896758703,0.108,0.6099580924855491
SLC16A8,0.3381032412965186,0.154,0.6192083333333332
SLC16A9,0.4048499399759903,0.084,0.6073930592229347
SLC17A4,0.0127250900360144,0.925,0.9691391327659004
SLC17A5,-0.420984393757503,0.091,0.6073930592229347
SLC17A6,-0.3686434573829531,0.279,0.6611500682128241
SLC17A7,0.3530852340936374,0.152,0.6192083333333332
SLC17A8,0.4719807923169267,0.073,0.6073930592229347
SLC17A9,-0.0408643457382953,0.836,0.9312518170158188
SLC18A2,0.0170468187274909,0.891,0.9562025811766321
SLC18B1,-0.0976230492196878,0.595,0.8140049881858755
SLC19A1,0.3647058823529411,0.131,0.6130588235294118
SLC19A2,-0.4690996398559423,0.063,0.6073930592229347
SLC19A3,-0.0254021608643457,0.907,0.9616229908443541
SLC1A1,-0.0702521008403361,0.765,0.8962935621674286
SLC1A2,0.2423529411764705,0.205,0.6353618160190325
SLC1A3,0.2197839135654261,0.281,0.6627750452625227
SLC1A4,0.377767106842737,0.138,0.6181303982052719
SLC1A5,0.1610084033613445,0.195,0.6304932781799379
SLC1A6,0.2187274909963985,0.425,0.7352838645418327
SLC1A7,0.0353901560624249,0.881,0.9531921240224237
SLC20A1,-0.311500600240096,0.088,0.6073930592229347
SLC20A2,-0.26031212484994,0.271,0.6598976635514019
SLC22A10,0.0713085234093637,0.843,0.9355163626038191
SLC22A12,-0.0252100840336134,0.885,0.9542836943026625
SLC22A15,-0.0246338535414165,0.92,0.9668813445378153
SLC22A17,0.0345258103241296,0.9,0.9588183181136705
SLC22A18,0.2647298919567827,0.43,0.7363925417075564
SLC22A18AS,-0.072172869147659,0.802,0.9142905272369285
SLC22A23,-0.0813925570228091,0.609,0.8209448133137881
SLC22A3,0.1955822328931572,0.149,0.6192083333333332
SLC22A31,0.1353661464585834,0.354,0.6992207383142245
SLC22A4,0.0120528211284513,0.954,0.9815639068053178
SLC22A5,-0.3805522208883553,0.163,0.625470715835141
SLC22A7,-0.131140456182473,0.521,0.7803020693619467
SLC22A9,-0.0044657863145258,0.992,0.9971025525622067
SLC23A2,-0.1643697478991596,0.371,0.7074704806050256
SLC23A3,0.0148379351740696,0.913,0.9637359216745441
