GeneLabel,EmpiricalSpearman,SA_CorrectedPval,FDRandSA_Corrected
LINC01686,0.0415721572157215,0.694,0.8044780900126047
LINC01736,0.3688568856885688,0.108,0.22978660860097985
LINC01750,0.4344194419441943,0.016,0.06179446640316206
LINC01783,0.2264026402640263,0.055,0.14379096989966555
LINC01792,0.2302550255025502,0.14,0.2744526645768025
LINC01869,0.0032523252325232,0.976,0.9856370910498805
LINC01881,0.2915331533153315,0.207,0.3589040700898303
LINC01949,-0.0124692469246924,0.911,0.9487459365840661
LINC01963,-0.205076507650765,0.478,0.6329876334067422
LINC01976,0.2726432643264326,0.001,0.00843257820927724
LINC01993,0.1406180618061806,0.173,0.3180482126058325
LINC02004,0.1345454545454545,0.228,0.3836151528196298
LINC02012,-0.5068706870687069,0.008,0.03828344046525865
LINC02014,0.278007800780078,0.009,0.04129909010859994
LINC02018,-0.034071407140714,0.902,0.9443425969329673
LINC02076,0.5259525952595259,0.001,0.00843257820927724
LINC02145,-0.2194659465946594,0.056,0.14572303595206393
LINC02210,-0.5322412241224121,0.032,0.10013771016813451
LINC02217,0.3806780678067806,0.291,0.4539960083823969
LINC02249,0.0218421842184218,0.822,0.8921310656022213
LINC02361,0.387038703870387,0.071,0.17158973566238983
LINC02381,0.2904530453045304,0.034,0.10398200312989045
LINC02470,0.1079987998799879,0.631,0.7579174861708666
LINC02482,0.6107170717071707,0.001,0.00843257820927724
LINC02550,0.3588118811881187,0.002,0.014258093935248517
LINGO1,0.4207500750075007,0.011,0.047414943479459605
LINGO2,-0.2618061806180617,0.357,0.522059489290057
LINGO3,0.3829342934293429,0.025,0.08447157985735898
LINS1,-0.3389978997899789,0.248,0.40650366953239675
LIPA,0.2447044704470447,0.183,0.3305247227356747
LIPC,0.0473447344734473,0.827,0.8956922757187391
LIPE,-0.2285508550855085,0.077,0.18135251581801745
LIPN,0.2876447644764476,0.045,0.12533939070016034
LIPT1,-0.0249264926492649,0.858,0.916630586305863
LIPT2,0.0719231923192319,0.515,0.6661297261520642
LITAF,0.259033903390339,0.223,0.3773549085398853
LIX1,0.5777617761776177,0.0,0.0
LIX1L,0.4923612361236122,0.0,0.0
LKAAEAR1,0.1729732973297329,0.473,0.6288699719363892
LLCFC1,-0.0442604260426042,0.643,0.7658004113658871
LLGL2,-0.2244704470447044,0.066,0.16329229308434878
LLPH,0.2281428142814281,0.379,0.5437538772139121
LMAN1,-0.0413081308130813,0.832,0.8991143982857538
LMAN1L,0.0618181818181818,0.525,0.6743222149194874
LMAN2,0.0742874287428742,0.663,0.7813464495703303
LMAN2L,0.5142634263426342,0.034,0.10398200312989045
LMBR1,-0.3078787878787878,0.038,0.11211398377052274
LMBR1L,-0.3254965496549654,0.07,0.16996117409535644
LMBRD1,0.0653825382538253,0.773,0.8595975531687887
LMBRD2,0.4191419141914191,0.0,0.0
LMCD1,0.424014401440144,0.02,0.07231267345050879
LMF1,0.1574437443744374,0.324,0.4879506791253251
LMF2,0.0268706870687068,0.806,0.8819909008189263
LMLN,-0.5358655865586558,0.008,0.03828344046525865
LMNA,0.1374977497749774,0.404,0.566825450955757
LMNB2,-0.0431683168316831,0.891,0.9380400000000001
LMO1,0.4015001500150014,0.075,0.1783346007604563
LMO2,-0.4533453345334532,0.004,0.02372382397572079
LMO3,0.636051605160516,0.049,0.13302066330960235
LMO4,0.0302190219021902,0.931,0.9604892437640228
LMO7,0.1179717971797179,0.63,0.7572399477204581
LMOD1,0.1934953495349534,0.118,0.24386146728354263
LMTK2,-0.5886348634863485,0.0,0.0
LMTK3,-0.1203240324032403,0.713,0.8188527143171968
LNP1,-0.6634263426342635,0.0,0.0
LNPEP,-0.0981338133813381,0.505,0.6574925049966689
LNPK,0.0485688568856885,0.883,0.9331365418412871
LNX1,-0.0936933693369336,0.692,0.8030528503562945
LNX2,-0.4535853585358536,0.012,0.050122361741918246
LOC100049716,0.217029702970297,0.106,0.2271698423577793
LOC100126784,-0.1887668766876687,0.135,0.2678753648940221
LOC100128079,0.2547014701470146,0.022,0.07718761220825852
LOC100128164,0.0701830183018301,0.436,0.5953728709930999
LOC100128239,-0.125976597659766,0.778,0.8633767745599091
LOC100128288,-0.0967176717671767,0.318,0.48160534728276666
LOC100128361,-0.4116651665166516,0.023,0.07964163898117387
LOC100128398,-0.0357875787578757,0.901,0.9439910199705134
LOC100129034,0.0081968196819681,0.957,0.9745790776446065
LOC100129138,-0.5339213921392139,0.0,0.0
LOC100129291,0.6322232223222322,0.0,0.0
LOC100129434,0.124056405640564,0.505,0.6574925049966689
LOC100129917,-0.2861806180618061,0.209,0.36144977876106194
LOC100130264,-0.1368256825682568,0.456,0.6132035093755376
LOC100130331,0.5886228622862286,0.0,0.0
LOC100130691,0.2311431143114311,0.057,0.14744176042356055
LOC100130705,-0.1812181218121812,0.32,0.48365042536736275
LOC100130950,-0.3528592859285928,0.204,0.35555585284280933
LOC100131289,-0.2827842784278427,0.452,0.6096073153899241
LOC100132057,-0.2028202820282028,0.29,0.4529330669330669
LOC100132249,-0.0352235223522352,0.911,0.9487459365840661
LOC100132356,0.1221362136213621,0.64,0.7640317654245571
LOC100132831,-0.144050405040504,0.629,0.7564450769230769
LOC100133050,0.0486048604860486,0.755,0.8476603231597846
LOC100133091,-0.5448544854485448,0.018,0.06733955491744435
LOC100133331,-0.2922892289228923,0.058,0.149238314680711
LOC100190986,-0.1942994299429942,0.159,0.29877475961538463
LOC100233156,-0.0844764476447644,0.626,0.7535327995072375
LOC100240734,-0.416081608160816,0.226,0.38111142271599613
LOC100240735,0.4595139513951395,0.002,0.014258093935248517
LOC100268168,-0.1104590459045904,0.36,0.5250223880597015
LOC100270746,0.0081488148814881,0.97,0.9824423425757968
LOC100286906,-0.4112451245124512,0.124,0.2521284952529588
LOC100287497,-0.4326192619261925,0.034,0.10398200312989045
LOC100288203,-0.0999699969996999,0.756,0.8481130884041331
LOC100288911,0.4958295829582957,0.028,0.09146510656080234
LOC100289230,-0.2348034803480347,0.416,0.5778537538871613
LOC100289361,-0.0815961596159615,0.576,0.7148106048579139
LOC100294145,-0.5164956495649564,0.005,0.02768059490084986
LOC100335030,-0.1128712871287128,0.447,0.6052657197297766
LOC100419583,-0.0421122112211221,0.865,0.9210249948920519
LOC100505915,0.1756375637563756,0.341,0.5059498908607764
LOC100505938,-0.6048604860486048,0.001,0.00843257820927724
LOC100506100,0.6695229522952295,0.0,0.0
